file_name,classifier,accuracy,f-measure,confusionMatrixes
hiva.arff-su-1.0-lcc.arff,SVC,0.9687906371911573,0.34065934065934067,"[array([[733,   9],
       [ 18,   9]], dtype=int64), array([[739,   3],
       [ 21,   6]], dtype=int64), array([[739,   3],
       [ 25,   2]], dtype=int64), array([[742,   0],
       [ 19,   8]], dtype=int64), array([[741,   1],
       [ 21,   6]], dtype=int64)]"
hiva.arff-su-1.0-lcc.arff,naive_bayes,0.7544863459037712,0.12104283054003724,"[array([[588, 154],
       [ 13,  14]], dtype=int64), array([[609, 133],
       [ 15,  12]], dtype=int64), array([[634, 108],
       [ 17,  10]], dtype=int64), array([[558, 184],
       [ 12,  15]], dtype=int64), array([[447, 295],
       [ 13,  14]], dtype=int64)]"
kr-vs-kp.arff-su-0.5-lcc.arff,SVC,0.7596996245306633,0.8129566488066244,"[array([[152, 154],
       [  0, 334]], dtype=int64), array([[146, 159],
       [  0, 334]], dtype=int64), array([[143, 162],
       [  0, 334]], dtype=int64), array([[162, 143],
       [  0, 334]], dtype=int64), array([[156, 150],
       [  0, 333]], dtype=int64)]"
kr-vs-kp.arff-su-0.5-lcc.arff,naive_bayes,0.6379849812265331,0.583363341735686,"[array([[306,   0],
       [216, 118]], dtype=int64), array([[  7, 298],
       [  2, 332]], dtype=int64), array([[305,   0],
       [205, 129]], dtype=int64), array([[305,   0],
       [220, 114]], dtype=int64), array([[306,   0],
       [216, 117]], dtype=int64)]"
kr-vs-kp.arff-su-0.6-lcc.arff,SVC,0.814142678347935,0.8484693877551021,"[array([[181, 125],
       [  5, 329]], dtype=int64), array([[183, 122],
       [  1, 333]], dtype=int64), array([[176, 129],
       [  0, 334]], dtype=int64), array([[198, 107],
       [  0, 334]], dtype=int64), array([[201, 105],
       [  0, 333]], dtype=int64)]"
kr-vs-kp.arff-su-0.6-lcc.arff,naive_bayes,0.6605131414267835,0.5184198845983133,"[array([[306,   0],
       [216, 118]], dtype=int64), array([[305,   0],
       [228, 106]], dtype=int64), array([[305,   0],
       [205, 129]], dtype=int64), array([[305,   0],
       [220, 114]], dtype=int64), array([[306,   0],
       [216, 117]], dtype=int64)]"
kr-vs-kp.arff-su-0.7-lcc.arff,SVC,0.9042553191489362,0.9138513513513513,"[array([[256,  50],
       [ 16, 318]], dtype=int64), array([[251,  54],
       [  9, 325]], dtype=int64), array([[255,  50],
       [  9, 325]], dtype=int64), array([[251,  54],
       [  8, 326]], dtype=int64), array([[254,  52],
       [  4, 329]], dtype=int64)]"
kr-vs-kp.arff-su-0.7-lcc.arff,naive_bayes,0.6605131414267835,0.5184198845983133,"[array([[306,   0],
       [216, 118]], dtype=int64), array([[305,   0],
       [228, 106]], dtype=int64), array([[305,   0],
       [205, 129]], dtype=int64), array([[305,   0],
       [220, 114]], dtype=int64), array([[306,   0],
       [216, 117]], dtype=int64)]"
kr-vs-kp.arff-su-0.8-lcc.arff,SVC,0.9042553191489362,0.9138513513513513,"[array([[256,  50],
       [ 16, 318]], dtype=int64), array([[251,  54],
       [  9, 325]], dtype=int64), array([[255,  50],
       [  9, 325]], dtype=int64), array([[251,  54],
       [  8, 326]], dtype=int64), array([[254,  52],
       [  4, 329]], dtype=int64)]"
kr-vs-kp.arff-su-0.8-lcc.arff,naive_bayes,0.6605131414267835,0.5184198845983133,"[array([[306,   0],
       [216, 118]], dtype=int64), array([[305,   0],
       [228, 106]], dtype=int64), array([[305,   0],
       [205, 129]], dtype=int64), array([[305,   0],
       [220, 114]], dtype=int64), array([[306,   0],
       [216, 117]], dtype=int64)]"
kr-vs-kp.arff-su-0.9-lcc.arff,SVC,0.9443053817271589,0.9475235849056604,"[array([[287,  19],
       [ 24, 310]], dtype=int64), array([[280,  25],
       [  9, 325]], dtype=int64), array([[281,  24],
       [ 14, 320]], dtype=int64), array([[277,  28],
       [  8, 326]], dtype=int64), array([[286,  20],
       [  7, 326]], dtype=int64)]"
kr-vs-kp.arff-su-0.9-lcc.arff,naive_bayes,0.6501877346683355,0.7460245343025897,"[array([[207,  99],
       [ 24, 310]], dtype=int64), array([[ 48, 257],
       [  3, 331]], dtype=int64), array([[ 53, 252],
       [  0, 334]], dtype=int64), array([[ 63, 242],
       [  0, 334]], dtype=int64), array([[ 65, 241],
       [  0, 333]], dtype=int64)]"
kr-vs-kp.arff-su-1.0-lcc.arff,SVC,0.9912390488110138,0.9916117435590174,"[array([[304,   2],
       [  3, 331]], dtype=int64), array([[301,   4],
       [  5, 329]], dtype=int64), array([[300,   5],
       [  0, 334]], dtype=int64), array([[302,   3],
       [  4, 330]], dtype=int64), array([[306,   0],
       [  2, 331]], dtype=int64)]"
kr-vs-kp.arff-su-1.0-lcc.arff,naive_bayes,0.77909887359199,0.7936879018118059,"[array([[304,   2],
       [208, 126]], dtype=int64), array([[ 83, 222],
       [ 14, 320]], dtype=int64), array([[230,  75],
       [ 30, 304]], dtype=int64), array([[251,  54],
       [ 30, 304]], dtype=int64), array([[264,  42],
       [ 29, 304]], dtype=int64)]"
madelon-10-disc.arff-su-0.5-lcc.arff,SVC,0.495,0.4914400805639476,"[array([[110,  90],
       [106,  94]], dtype=int64), array([[102,  98],
       [ 96, 104]], dtype=int64), array([[ 96, 104],
       [100, 100]], dtype=int64), array([[103,  97],
       [102,  98]], dtype=int64), array([[ 91, 109],
       [108,  92]], dtype=int64)]"
madelon-10-disc.arff-su-0.5-lcc.arff,naive_bayes,0.5015,0.6644227532817233,"[array([[  4, 196],
       [  2, 198]], dtype=int64), array([[  1, 199],
       [  0, 200]], dtype=int64), array([[  6, 194],
       [  2, 198]], dtype=int64), array([[  3, 197],
       [  3, 197]], dtype=int64), array([[  2, 198],
       [  6, 194]], dtype=int64)]"
madelon-10-disc.arff-su-0.6-lcc.arff,SVC,0.488,0.4770173646578141,"[array([[110,  90],
       [106,  94]], dtype=int64), array([[ 98, 102],
       [ 95, 105]], dtype=int64), array([[ 96, 104],
       [107,  93]], dtype=int64), array([[104,  96],
       [104,  96]], dtype=int64), array([[101,  99],
       [121,  79]], dtype=int64)]"
madelon-10-disc.arff-su-0.6-lcc.arff,naive_bayes,0.5015,0.6596107886650734,"[array([[ 11, 189],
       [  6, 194]], dtype=int64), array([[  9, 191],
       [  7, 193]], dtype=int64), array([[ 12, 188],
       [  8, 192]], dtype=int64), array([[  3, 197],
       [  7, 193]], dtype=int64), array([[  2, 198],
       [  6, 194]], dtype=int64)]"
madelon-10-disc.arff-su-0.7-lcc.arff,SVC,0.488,0.4770173646578141,"[array([[110,  90],
       [106,  94]], dtype=int64), array([[ 98, 102],
       [ 95, 105]], dtype=int64), array([[ 96, 104],
       [107,  93]], dtype=int64), array([[104,  96],
       [104,  96]], dtype=int64), array([[101,  99],
       [121,  79]], dtype=int64)]"
madelon-10-disc.arff-su-0.7-lcc.arff,naive_bayes,0.5015,0.6596107886650734,"[array([[ 11, 189],
       [  6, 194]], dtype=int64), array([[  9, 191],
       [  7, 193]], dtype=int64), array([[ 12, 188],
       [  8, 192]], dtype=int64), array([[  3, 197],
       [  7, 193]], dtype=int64), array([[  2, 198],
       [  6, 194]], dtype=int64)]"
madelon-10-disc.arff-su-0.8-lcc.arff,SVC,0.481,0.47628657921291623,"[array([[106,  94],
       [106,  94]], dtype=int64), array([[ 86, 114],
       [ 95, 105]], dtype=int64), array([[108,  92],
       [111,  89]], dtype=int64), array([[100, 100],
       [ 99, 101]], dtype=int64), array([[ 90, 110],
       [117,  83]], dtype=int64)]"
madelon-10-disc.arff-su-0.8-lcc.arff,naive_bayes,0.4995,0.4858757062146893,"[array([[191,   9],
       [194,   6]], dtype=int64), array([[  9, 191],
       [  7, 193]], dtype=int64), array([[176,  24],
       [166,  34]], dtype=int64), array([[147,  53],
       [152,  48]], dtype=int64), array([[  3, 197],
       [  8, 192]], dtype=int64)]"
madelon-10-disc.arff-su-0.9-lcc.arff,SVC,0.473,0.32951653944020354,"[array([[115,  85],
       [135,  65]], dtype=int64), array([[183,  17],
       [193,   7]], dtype=int64), array([[ 98, 102],
       [108,  92]], dtype=int64), array([[172,  28],
       [182,  18]], dtype=int64), array([[119,  81],
       [123,  77]], dtype=int64)]"
madelon-10-disc.arff-su-0.9-lcc.arff,naive_bayes,0.5005,0.6589279617616934,"[array([[ 15, 185],
       [ 12, 188]], dtype=int64), array([[  3, 197],
       [  0, 200]], dtype=int64), array([[ 11, 189],
       [ 10, 190]], dtype=int64), array([[  4, 196],
       [  7, 193]], dtype=int64), array([[  3, 197],
       [  6, 194]], dtype=int64)]"
madelon-10-disc.arff-su-1.0-lcc.arff,SVC,0.5615,0.5327650506126798,"[array([[112,  88],
       [ 96, 104]], dtype=int64), array([[137,  63],
       [ 94, 106]], dtype=int64), array([[132,  68],
       [ 98, 102]], dtype=int64), array([[118,  82],
       [107,  93]], dtype=int64), array([[124,  76],
       [105,  95]], dtype=int64)]"
madelon-10-disc.arff-su-1.0-lcc.arff,naive_bayes,0.4975,0.6596681341009143,"[array([[  4, 196],
       [  2, 198]], dtype=int64), array([[  3, 197],
       [  3, 197]], dtype=int64), array([[  7, 193],
       [  6, 194]], dtype=int64), array([[  3, 197],
       [  8, 192]], dtype=int64), array([[  4, 196],
       [  7, 193]], dtype=int64)]"
nova.arff-su-0.5-lcc.arff,SVC,0.8580387685290763,0.6675567423230975,"[array([[251,   0],
       [ 47,  53]], dtype=int64), array([[251,   0],
       [ 51,  49]], dtype=int64), array([[251,   0],
       [ 54,  46]], dtype=int64), array([[251,   0],
       [ 50,  50]], dtype=int64), array([[251,   0],
       [ 47,  52]], dtype=int64)]"
nova.arff-su-0.5-lcc.arff,naive_bayes,0.7155074116305588,0.0,"[array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [ 99,   0]], dtype=int64)]"
nova.arff-su-0.6-lcc.arff,SVC,0.8859749144811858,0.7493734335839599,"[array([[251,   0],
       [ 37,  63]], dtype=int64), array([[251,   0],
       [ 40,  60]], dtype=int64), array([[251,   0],
       [ 45,  55]], dtype=int64), array([[251,   0],
       [ 41,  59]], dtype=int64), array([[251,   0],
       [ 37,  62]], dtype=int64)]"
nova.arff-su-0.6-lcc.arff,naive_bayes,0.7155074116305588,0.0,"[array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [ 99,   0]], dtype=int64)]"
nova.arff-su-0.7-lcc.arff,SVC,0.9144811858608894,0.8231132075471698,"[array([[251,   0],
       [ 30,  70]], dtype=int64), array([[251,   0],
       [ 32,  68]], dtype=int64), array([[251,   0],
       [ 32,  68]], dtype=int64), array([[251,   0],
       [ 29,  71]], dtype=int64), array([[251,   0],
       [ 27,  72]], dtype=int64)]"
nova.arff-su-0.7-lcc.arff,naive_bayes,0.7155074116305588,0.0,"[array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [ 99,   0]], dtype=int64)]"
nova.arff-su-0.8-lcc.arff,SVC,0.942987457240593,0.888641425389755,"[array([[251,   0],
       [ 20,  80]], dtype=int64), array([[251,   0],
       [ 21,  79]], dtype=int64), array([[251,   0],
       [ 18,  82]], dtype=int64), array([[251,   0],
       [ 20,  80]], dtype=int64), array([[251,   0],
       [ 21,  78]], dtype=int64)]"
nova.arff-su-0.8-lcc.arff,naive_bayes,0.7155074116305588,0.0,"[array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [100,   0]], dtype=int64), array([[251,   0],
       [ 99,   0]], dtype=int64)]"
nova.arff-su-0.9-lcc.arff,SVC,0.9714937286202965,0.9472573839662447,"[array([[251,   0],
       [ 12,  88]], dtype=int64), array([[251,   0],
       [ 11,  89]], dtype=int64), array([[251,   0],
       [ 10,  90]], dtype=int64), array([[251,   0],
       [  9,  91]], dtype=int64), array([[251,   0],
       [  8,  91]], dtype=int64)]"
nova.arff-su-0.9-lcc.arff,naive_bayes,0.7765108323831242,0.35313531353135313,"[array([[251,   0],
       [ 74,  26]], dtype=int64), array([[251,   0],
       [ 79,  21]], dtype=int64), array([[251,   0],
       [ 75,  25]], dtype=int64), array([[251,   0],
       [ 81,  19]], dtype=int64), array([[251,   0],
       [ 83,  16]], dtype=int64)]"
nova.arff-su-1.0-lcc.arff,SVC,0.9903078677309008,0.9831849653808111,"[array([[245,   6],
       [  0, 100]], dtype=int64), array([[247,   4],
       [  1,  99]], dtype=int64), array([[247,   4],
       [  1,  99]], dtype=int64), array([[250,   1],
       [  0, 100]], dtype=int64), array([[251,   0],
       [  0,  99]], dtype=int64)]"
nova.arff-su-1.0-lcc.arff,naive_bayes,0.8255416191562144,0.5641025641025641,"[array([[248,   3],
       [ 52,  48]], dtype=int64), array([[250,   1],
       [ 67,  33]], dtype=int64), array([[250,   1],
       [ 58,  42]], dtype=int64), array([[251,   0],
       [ 62,  38]], dtype=int64), array([[251,   0],
       [ 62,  37]], dtype=int64)]"
spambase-disc.arff-su-0.5-lcc.arff,SVC,0.8259074114322973,0.7343283582089553,"[array([[541,  17],
       [146, 217]], dtype=int64), array([[536,  21],
       [130, 233]], dtype=int64), array([[543,  14],
       [140, 223]], dtype=int64), array([[532,  26],
       [145, 217]], dtype=int64), array([[541,  17],
       [145, 217]], dtype=int64)]"
spambase-disc.arff-su-0.5-lcc.arff,naive_bayes,0.8259074114322973,0.7343283582089553,"[array([[541,  17],
       [146, 217]], dtype=int64), array([[536,  21],
       [130, 233]], dtype=int64), array([[543,  14],
       [140, 223]], dtype=int64), array([[532,  26],
       [145, 217]], dtype=int64), array([[541,  17],
       [145, 217]], dtype=int64)]"
spambase-disc.arff-su-0.6-lcc.arff,SVC,0.8504672897196262,0.782416192283365,"[array([[537,  21],
       [116, 247]], dtype=int64), array([[533,  24],
       [103, 260]], dtype=int64), array([[539,  18],
       [113, 250]], dtype=int64), array([[530,  28],
       [118, 244]], dtype=int64), array([[537,  21],
       [126, 236]], dtype=int64)]"
spambase-disc.arff-su-0.6-lcc.arff,naive_bayes,0.8487285372745056,0.7815442561205274,"[array([[534,  24],
       [112, 251]], dtype=int64), array([[530,  27],
       [103, 260]], dtype=int64), array([[536,  21],
       [111, 252]], dtype=int64), array([[526,  32],
       [116, 246]], dtype=int64), array([[534,  24],
       [126, 236]], dtype=int64)]"
spambase-disc.arff-su-0.7-lcc.arff,SVC,0.8789393610084765,0.8459197786998617,"[array([[511,  47],
       [ 57, 306]], dtype=int64), array([[503,  54],
       [ 51, 312]], dtype=int64), array([[507,  50],
       [ 57, 306]], dtype=int64), array([[497,  61],
       [ 55, 307]], dtype=int64), array([[497,  61],
       [ 64, 298]], dtype=int64)]"
spambase-disc.arff-su-0.7-lcc.arff,naive_bayes,0.541621386655075,0.6317443687794657,"[array([[136, 422],
       [  0, 363]], dtype=int64), array([[148, 409],
       [  1, 362]], dtype=int64), array([[122, 435],
       [  1, 362]], dtype=int64), array([[143, 415],
       [  1, 361]], dtype=int64), array([[134, 424],
       [  1, 361]], dtype=int64)]"
spambase-disc.arff-su-0.8-lcc.arff,SVC,0.9061073679634862,0.8802660753880266,"[array([[522,  36],
       [ 45, 318]], dtype=int64), array([[510,  47],
       [ 42, 321]], dtype=int64), array([[514,  43],
       [ 46, 317]], dtype=int64), array([[511,  47],
       [ 33, 329]], dtype=int64), array([[524,  34],
       [ 59, 303]], dtype=int64)]"
spambase-disc.arff-su-0.8-lcc.arff,naive_bayes,0.7496196479026299,0.7531075867981141,"[array([[337, 221],
       [ 15, 348]], dtype=int64), array([[347, 210],
       [  4, 359]], dtype=int64), array([[336, 221],
       [ 12, 351]], dtype=int64), array([[339, 219],
       [ 10, 352]], dtype=int64), array([[333, 225],
       [ 15, 347]], dtype=int64)]"
spambase-disc.arff-su-0.9-lcc.arff,SVC,0.9326233427515758,0.9134561697375768,"[array([[529,  29],
       [ 33, 330]], dtype=int64), array([[529,  28],
       [ 35, 328]], dtype=int64), array([[531,  26],
       [ 37, 326]], dtype=int64), array([[534,  24],
       [ 28, 334]], dtype=int64), array([[532,  26],
       [ 44, 318]], dtype=int64)]"
spambase-disc.arff-su-0.9-lcc.arff,naive_bayes,0.7902629863073245,0.7836807890607487,"[array([[389, 169],
       [ 15, 348]], dtype=int64), array([[387, 170],
       [  2, 361]], dtype=int64), array([[371, 186],
       [ 16, 347]], dtype=int64), array([[362, 196],
       [ 15, 347]], dtype=int64), array([[379, 179],
       [ 17, 345]], dtype=int64)]"
spambase-disc.arff-su-1.0-lcc.arff,SVC,0.9506628993697023,0.9365389991613083,"[array([[539,  19],
       [ 36, 327]], dtype=int64), array([[537,  20],
       [ 19, 344]], dtype=int64), array([[541,  16],
       [ 27, 336]], dtype=int64), array([[539,  19],
       [ 18, 344]], dtype=int64), array([[543,  15],
       [ 38, 324]], dtype=int64)]"
spambase-disc.arff-su-1.0-lcc.arff,naive_bayes,0.8450336883286242,0.8287292817679558,"[array([[435, 123],
       [ 20, 343]], dtype=int64), array([[435, 122],
       [  7, 356]], dtype=int64), array([[413, 144],
       [ 20, 343]], dtype=int64), array([[428, 130],
       [ 15, 347]], dtype=int64), array([[452, 106],
       [ 26, 336]], dtype=int64)]"
sylva-10-disc.arff-su-0.5-lcc.arff,SVC,0.9718019257221459,0.7069102462271644,"[array([[2457,    0],
       [  68,   93]], dtype=int64), array([[2454,    2],
       [  80,   81]], dtype=int64), array([[2455,    1],
       [  70,   91]], dtype=int64), array([[2451,    5],
       [  73,   88]], dtype=int64), array([[2455,    1],
       [  69,   92]], dtype=int64)]"
sylva-10-disc.arff-su-0.5-lcc.arff,naive_bayes,0.9352743389882316,0.6430678466076696,"[array([[2313,  144],
       [   9,  152]], dtype=int64), array([[2300,  156],
       [  13,  148]], dtype=int64), array([[2287,  169],
       [   7,  154]], dtype=int64), array([[2291,  165],
       [   5,  156]], dtype=int64), array([[2285,  171],
       [   8,  153]], dtype=int64)]"
sylva-10-disc.arff-su-0.6-lcc.arff,SVC,0.9757756380865047,0.7625468164794007,"[array([[2457,    0],
       [  55,  106]], dtype=int64), array([[2453,    3],
       [  73,   88]], dtype=int64), array([[2447,    9],
       [  51,  110]], dtype=int64), array([[2449,    7],
       [  59,  102]], dtype=int64), array([[2454,    2],
       [  58,  103]], dtype=int64)]"
sylva-10-disc.arff-su-0.6-lcc.arff,naive_bayes,0.9342809108971419,0.6452145214521452,"[array([[2306,  151],
       [   4,  157]], dtype=int64), array([[2293,  163],
       [   8,  153]], dtype=int64), array([[2281,  175],
       [   4,  157]], dtype=int64), array([[2284,  172],
       [   4,  157]], dtype=int64), array([[2280,  176],
       [   3,  158]], dtype=int64)]"
