file_name,classifier,accuracy,f-measure,confusionMatrixes
ada-10-disc.arff-ratio-1.0-bornfs.arff,SVC,0.8425367735712563,0.6593635889410537,"[array([[581,  43],
       [ 79, 127]], dtype=int64), array([[572,  52],
       [ 85, 121]], dtype=int64), array([[576,  48],
       [ 84, 121]], dtype=int64), array([[568,  55],
       [ 75, 131]], dtype=int64), array([[565,  58],
       [ 74, 132]], dtype=int64)]"
ada-10-disc.arff-ratio-1.0-bornfs.arff,naive_bayes,0.7849047504219918,0.6555984555984556,"[array([[515, 109],
       [ 37, 169]], dtype=int64), array([[500, 124],
       [ 47, 159]], dtype=int64), array([[445, 179],
       [ 26, 179]], dtype=int64), array([[442, 181],
       [ 27, 179]], dtype=int64), array([[504, 119],
       [ 43, 163]], dtype=int64)]"
ada-10-disc.arff-relevance-0.5-bornfs.arff,SVC,0.8061249095731854,0.5314685314685315,"[array([[577,  47],
       [114,  92]], dtype=int64), array([[575,  49],
       [113,  93]], dtype=int64), array([[580,  44],
       [109,  96]], dtype=int64), array([[579,  44],
       [123,  83]], dtype=int64), array([[576,  47],
       [114,  92]], dtype=int64)]"
ada-10-disc.arff-relevance-0.5-bornfs.arff,naive_bayes,0.5242343863033518,0.49267163795320135,"[array([[244, 380],
       [  9, 197]], dtype=int64), array([[274, 350],
       [ 22, 184]], dtype=int64), array([[252, 372],
       [ 16, 189]], dtype=int64), array([[216, 407],
       [ 11, 195]], dtype=int64), array([[230, 393],
       [ 13, 193]], dtype=int64)]"
ada-10-disc.arff-relevance-0.6-bornfs.arff,SVC,0.7844224740776465,0.2778675282714055,"[array([[619,   5],
       [169,  37]], dtype=int64), array([[616,   8],
       [178,  28]], dtype=int64), array([[618,   6],
       [171,  34]], dtype=int64), array([[613,  10],
       [168,  38]], dtype=int64), array([[615,   8],
       [171,  35]], dtype=int64)]"
ada-10-disc.arff-relevance-0.6-bornfs.arff,naive_bayes,0.7451169520135037,0.4582265504869298,"[array([[333, 291],
       [ 18, 188]], dtype=int64), array([[591,  33],
       [159,  47]], dtype=int64), array([[556,  68],
       [125,  80]], dtype=int64), array([[563,  60],
       [120,  86]], dtype=int64), array([[600,  23],
       [160,  46]], dtype=int64)]"
ada-10-disc.arff-relevance-0.7-bornfs.arff,SVC,0.8447070171208102,0.660695468914647,"[array([[582,  42],
       [ 79, 127]], dtype=int64), array([[569,  55],
       [ 85, 121]], dtype=int64), array([[582,  42],
       [ 84, 121]], dtype=int64), array([[567,  56],
       [ 77, 129]], dtype=int64), array([[576,  47],
       [ 77, 129]], dtype=int64)]"
ada-10-disc.arff-relevance-0.7-bornfs.arff,naive_bayes,0.7501808536291295,0.6323633782824698,"[array([[478, 146],
       [ 29, 177]], dtype=int64), array([[481, 143],
       [ 38, 168]], dtype=int64), array([[391, 233],
       [ 22, 183]], dtype=int64), array([[404, 219],
       [ 22, 184]], dtype=int64), array([[466, 157],
       [ 27, 179]], dtype=int64)]"
ada-10-disc.arff-relevance-0.8-bornfs.arff,SVC,0.8471183988425368,0.6680628272251309,"[array([[581,  43],
       [ 80, 126]], dtype=int64), array([[569,  55],
       [ 87, 119]], dtype=int64), array([[582,  42],
       [ 83, 122]], dtype=int64), array([[569,  54],
       [ 69, 137]], dtype=int64), array([[574,  49],
       [ 72, 134]], dtype=int64)]"
ada-10-disc.arff-relevance-0.8-bornfs.arff,naive_bayes,0.751868820834338,0.6339381003201707,"[array([[481, 143],
       [ 29, 177]], dtype=int64), array([[485, 139],
       [ 37, 169]], dtype=int64), array([[393, 231],
       [ 22, 183]], dtype=int64), array([[403, 220],
       [ 22, 184]], dtype=int64), array([[465, 158],
       [ 28, 178]], dtype=int64)]"
ada-10-disc.arff-relevance-0.9-bornfs.arff,SVC,0.8468772606703642,0.6673651126244107,"[array([[581,  43],
       [ 80, 126]], dtype=int64), array([[569,  55],
       [ 86, 120]], dtype=int64), array([[582,  42],
       [ 84, 121]], dtype=int64), array([[569,  54],
       [ 69, 137]], dtype=int64), array([[574,  49],
       [ 73, 133]], dtype=int64)]"
ada-10-disc.arff-relevance-0.9-bornfs.arff,naive_bayes,0.7313720761996624,0.6205722070844687,"[array([[405, 219],
       [ 14, 192]], dtype=int64), array([[474, 150],
       [ 33, 173]], dtype=int64), array([[384, 240],
       [ 22, 183]], dtype=int64), array([[399, 224],
       [ 22, 184]], dtype=int64), array([[460, 163],
       [ 27, 179]], dtype=int64)]"
ada-10-disc.arff-relevance-1.0-bornfs.arff,SVC,0.8468772606703642,0.6673651126244107,"[array([[581,  43],
       [ 80, 126]], dtype=int64), array([[569,  55],
       [ 86, 120]], dtype=int64), array([[582,  42],
       [ 84, 121]], dtype=int64), array([[569,  54],
       [ 69, 137]], dtype=int64), array([[574,  49],
       [ 73, 133]], dtype=int64)]"
ada-10-disc.arff-relevance-1.0-bornfs.arff,naive_bayes,0.7313720761996624,0.6205722070844687,"[array([[405, 219],
       [ 14, 192]], dtype=int64), array([[474, 150],
       [ 33, 173]], dtype=int64), array([[384, 240],
       [ 22, 183]], dtype=int64), array([[399, 224],
       [ 22, 184]], dtype=int64), array([[460, 163],
       [ 27, 179]], dtype=int64)]"
arcene-10-disc.arff-noise-0.5-bornfs.arff,SVC,0.72,0.6585365853658537,"[array([[9, 2],
       [5, 4]], dtype=int64), array([[9, 2],
       [5, 4]], dtype=int64), array([[8, 3],
       [2, 7]], dtype=int64), array([[8, 3],
       [2, 7]], dtype=int64), array([[11,  1],
       [ 3,  5]], dtype=int64)]"
arcene-10-disc.arff-noise-0.5-bornfs.arff,naive_bayes,0.7,0.6666666666666666,"[array([[8, 3],
       [4, 5]], dtype=int64), array([[7, 4],
       [2, 7]], dtype=int64), array([[6, 5],
       [2, 7]], dtype=int64), array([[8, 3],
       [2, 7]], dtype=int64), array([[11,  1],
       [ 4,  4]], dtype=int64)]"
arcene-10-disc.arff-noise-0.6-bornfs.arff,SVC,0.66,0.6046511627906976,"[array([[5, 6],
       [5, 4]], dtype=int64), array([[7, 4],
       [4, 5]], dtype=int64), array([[9, 2],
       [2, 7]], dtype=int64), array([[9, 2],
       [3, 6]], dtype=int64), array([[10,  2],
       [ 4,  4]], dtype=int64)]"
arcene-10-disc.arff-noise-0.6-bornfs.arff,naive_bayes,0.7,0.6666666666666666,"[array([[8, 3],
       [4, 5]], dtype=int64), array([[8, 3],
       [2, 7]], dtype=int64), array([[6, 5],
       [4, 5]], dtype=int64), array([[8, 3],
       [1, 8]], dtype=int64), array([[10,  2],
       [ 3,  5]], dtype=int64)]"
arcene-10-disc.arff-noise-0.7-bornfs.arff,SVC,0.71,0.6419753086419753,"[array([[8, 3],
       [4, 5]], dtype=int64), array([[9, 2],
       [3, 6]], dtype=int64), array([[8, 3],
       [4, 5]], dtype=int64), array([[9, 2],
       [4, 5]], dtype=int64), array([[11,  1],
       [ 3,  5]], dtype=int64)]"
arcene-10-disc.arff-noise-0.7-bornfs.arff,naive_bayes,0.67,0.5925925925925926,"[array([[9, 2],
       [6, 3]], dtype=int64), array([[7, 4],
       [4, 5]], dtype=int64), array([[8, 3],
       [3, 6]], dtype=int64), array([[10,  1],
       [ 3,  6]], dtype=int64), array([[9, 3],
       [4, 4]], dtype=int64)]"
arcene-10-disc.arff-noise-0.8-bornfs.arff,SVC,0.69,0.6436781609195402,"[array([[6, 5],
       [4, 5]], dtype=int64), array([[7, 4],
       [2, 7]], dtype=int64), array([[8, 3],
       [1, 8]], dtype=int64), array([[10,  1],
       [ 6,  3]], dtype=int64), array([[10,  2],
       [ 3,  5]], dtype=int64)]"
arcene-10-disc.arff-noise-0.8-bornfs.arff,naive_bayes,0.72,0.6410256410256411,"[array([[10,  1],
       [ 7,  2]], dtype=int64), array([[8, 3],
       [3, 6]], dtype=int64), array([[9, 2],
       [3, 6]], dtype=int64), array([[9, 2],
       [3, 6]], dtype=int64), array([[11,  1],
       [ 3,  5]], dtype=int64)]"
arcene-10-disc.arff-noise-0.9-bornfs.arff,SVC,0.72,0.6818181818181818,"[array([[8, 3],
       [4, 5]], dtype=int64), array([[8, 3],
       [2, 7]], dtype=int64), array([[8, 3],
       [1, 8]], dtype=int64), array([[7, 4],
       [4, 5]], dtype=int64), array([[11,  1],
       [ 3,  5]], dtype=int64)]"
arcene-10-disc.arff-noise-0.9-bornfs.arff,naive_bayes,0.66,0.5277777777777778,"[array([[9, 2],
       [7, 2]], dtype=int64), array([[9, 2],
       [3, 6]], dtype=int64), array([[8, 3],
       [4, 5]], dtype=int64), array([[9, 2],
       [5, 4]], dtype=int64), array([[12,  0],
       [ 6,  2]], dtype=int64)]"
arcene-10-disc.arff-noise-1.0-bornfs.arff,SVC,0.71,0.6506024096385542,"[array([[7, 4],
       [6, 3]], dtype=int64), array([[8, 3],
       [4, 5]], dtype=int64), array([[10,  1],
       [ 1,  8]], dtype=int64), array([[9, 2],
       [4, 5]], dtype=int64), array([[10,  2],
       [ 2,  6]], dtype=int64)]"
arcene-10-disc.arff-noise-1.0-bornfs.arff,naive_bayes,0.65,0.5977011494252874,"[array([[7, 4],
       [5, 4]], dtype=int64), array([[5, 6],
       [4, 5]], dtype=int64), array([[9, 2],
       [2, 7]], dtype=int64), array([[9, 2],
       [3, 6]], dtype=int64), array([[9, 3],
       [4, 4]], dtype=int64)]"
arcene-10-disc.arff-ratio-0.5-bornfs.arff,SVC,0.8,0.7368421052631579,"[array([[11,  0],
       [ 2,  7]], dtype=int64), array([[11,  0],
       [ 3,  6]], dtype=int64), array([[11,  0],
       [ 4,  5]], dtype=int64), array([[7, 4],
       [5, 4]], dtype=int64), array([[12,  0],
       [ 2,  6]], dtype=int64)]"
arcene-10-disc.arff-ratio-0.5-bornfs.arff,naive_bayes,0.77,0.6567164179104478,"[array([[11,  0],
       [ 3,  6]], dtype=int64), array([[11,  0],
       [ 5,  4]], dtype=int64), array([[11,  0],
       [ 6,  3]], dtype=int64), array([[10,  1],
       [ 5,  4]], dtype=int64), array([[12,  0],
       [ 3,  5]], dtype=int64)]"
arcene-10-disc.arff-ratio-0.6-bornfs.arff,SVC,0.79,0.7341772151898734,"[array([[10,  1],
       [ 1,  8]], dtype=int64), array([[11,  0],
       [ 2,  7]], dtype=int64), array([[11,  0],
       [ 5,  4]], dtype=int64), array([[7, 4],
       [5, 4]], dtype=int64), array([[11,  1],
       [ 2,  6]], dtype=int64)]"
arcene-10-disc.arff-ratio-0.6-bornfs.arff,naive_bayes,0.79,0.6865671641791045,"[array([[11,  0],
       [ 2,  7]], dtype=int64), array([[11,  0],
       [ 4,  5]], dtype=int64), array([[11,  0],
       [ 5,  4]], dtype=int64), array([[11,  0],
       [ 5,  4]], dtype=int64), array([[12,  0],
       [ 5,  3]], dtype=int64)]"
arcene-10-disc.arff-ratio-0.7-bornfs.arff,SVC,0.85,0.8275862068965517,"[array([[10,  1],
       [ 1,  8]], dtype=int64), array([[11,  0],
       [ 1,  8]], dtype=int64), array([[11,  0],
       [ 2,  7]], dtype=int64), array([[7, 4],
       [3, 6]], dtype=int64), array([[10,  2],
       [ 1,  7]], dtype=int64)]"
arcene-10-disc.arff-ratio-0.7-bornfs.arff,naive_bayes,0.83,0.7671232876712328,"[array([[11,  0],
       [ 2,  7]], dtype=int64), array([[11,  0],
       [ 3,  6]], dtype=int64), array([[11,  0],
       [ 5,  4]], dtype=int64), array([[11,  0],
       [ 4,  5]], dtype=int64), array([[11,  1],
       [ 2,  6]], dtype=int64)]"
arcene-10-disc.arff-ratio-0.8-bornfs.arff,SVC,0.89,0.8735632183908046,"[array([[11,  0],
       [ 0,  9]], dtype=int64), array([[10,  1],
       [ 0,  9]], dtype=int64), array([[11,  0],
       [ 4,  5]], dtype=int64), array([[8, 3],
       [1, 8]], dtype=int64), array([[11,  1],
       [ 1,  7]], dtype=int64)]"
arcene-10-disc.arff-ratio-0.8-bornfs.arff,naive_bayes,0.89,0.8571428571428571,"[array([[11,  0],
       [ 1,  8]], dtype=int64), array([[11,  0],
       [ 2,  7]], dtype=int64), array([[11,  0],
       [ 4,  5]], dtype=int64), array([[11,  0],
       [ 2,  7]], dtype=int64), array([[12,  0],
       [ 2,  6]], dtype=int64)]"
arcene-10-disc.arff-ratio-0.9-bornfs.arff,SVC,0.82,0.7857142857142857,"[array([[10,  1],
       [ 0,  9]], dtype=int64), array([[11,  0],
       [ 0,  9]], dtype=int64), array([[11,  0],
       [ 6,  3]], dtype=int64), array([[6, 5],
       [0, 9]], dtype=int64), array([[11,  1],
       [ 5,  3]], dtype=int64)]"
arcene-10-disc.arff-ratio-0.9-bornfs.arff,naive_bayes,0.88,0.8461538461538461,"[array([[11,  0],
       [ 1,  8]], dtype=int64), array([[11,  0],
       [ 0,  9]], dtype=int64), array([[11,  0],
       [ 4,  5]], dtype=int64), array([[11,  0],
       [ 3,  6]], dtype=int64), array([[11,  1],
       [ 3,  5]], dtype=int64)]"
arcene-10-disc.arff-ratio-1.0-bornfs.arff,SVC,0.63,0.5316455696202531,"[array([[8, 3],
       [6, 3]], dtype=int64), array([[11,  0],
       [ 9,  0]], dtype=int64), array([[9, 2],
       [1, 8]], dtype=int64), array([[8, 3],
       [4, 5]], dtype=int64), array([[6, 6],
       [3, 5]], dtype=int64)]"
arcene-10-disc.arff-ratio-1.0-bornfs.arff,naive_bayes,0.58,0.5625,"[array([[7, 4],
       [5, 4]], dtype=int64), array([[4, 7],
       [3, 6]], dtype=int64), array([[3, 8],
       [2, 7]], dtype=int64), array([[8, 3],
       [4, 5]], dtype=int64), array([[9, 3],
       [3, 5]], dtype=int64)]"
arcene-10-disc.arff-relevance-0.5-bornfs.arff,SVC,0.53,0.17543859649122806,"[array([[11,  0],
       [ 9,  0]], dtype=int64), array([[11,  0],
       [ 9,  0]], dtype=int64), array([[3, 8],
       [4, 5]], dtype=int64), array([[11,  0],
       [ 9,  0]], dtype=int64), array([[12,  0],
       [ 8,  0]], dtype=int64)]"
arcene-10-disc.arff-relevance-0.5-bornfs.arff,naive_bayes,0.53,0.14545454545454545,"[array([[10,  1],
       [ 8,  1]], dtype=int64), array([[11,  0],
       [ 9,  0]], dtype=int64), array([[7, 4],
       [6, 3]], dtype=int64), array([[11,  0],
       [ 9,  0]], dtype=int64), array([[10,  2],
       [ 8,  0]], dtype=int64)]"
arcene-10-disc.arff-relevance-0.6-bornfs.arff,SVC,0.65,0.5569620253164557,"[array([[9, 2],
       [5, 4]], dtype=int64), array([[8, 3],
       [3, 6]], dtype=int64), array([[7, 4],
       [2, 7]], dtype=int64), array([[9, 2],
       [6, 3]], dtype=int64), array([[10,  2],
       [ 6,  2]], dtype=int64)]"
arcene-10-disc.arff-relevance-0.6-bornfs.arff,naive_bayes,0.58,0.5333333333333333,"[array([[10,  1],
       [ 6,  3]], dtype=int64), array([[5, 6],
       [2, 7]], dtype=int64), array([[9, 2],
       [8, 1]], dtype=int64), array([[2, 9],
       [0, 9]], dtype=int64), array([[8, 4],
       [4, 4]], dtype=int64)]"
arcene-10-disc.arff-relevance-0.7-bornfs.arff,SVC,0.56,0.0,"[array([[11,  0],
       [ 9,  0]], dtype=int64), array([[11,  0],
       [ 9,  0]], dtype=int64), array([[11,  0],
       [ 9,  0]], dtype=int64), array([[11,  0],
       [ 9,  0]], dtype=int64), array([[12,  0],
       [ 8,  0]], dtype=int64)]"
arcene-10-disc.arff-relevance-0.7-bornfs.arff,naive_bayes,0.4,0.45454545454545453,"[array([[ 1, 10],
       [ 3,  6]], dtype=int64), array([[8, 3],
       [9, 0]], dtype=int64), array([[ 1, 10],
       [ 1,  8]], dtype=int64), array([[5, 6],
       [5, 4]], dtype=int64), array([[ 0, 12],
       [ 1,  7]], dtype=int64)]"
arcene-10-disc.arff-relevance-0.8-bornfs.arff,SVC,0.66,0.5952380952380952,"[array([[9, 2],
       [6, 3]], dtype=int64), array([[6, 5],
       [3, 6]], dtype=int64), array([[7, 4],
       [2, 7]], dtype=int64), array([[9, 2],
       [3, 6]], dtype=int64), array([[10,  2],
       [ 5,  3]], dtype=int64)]"
arcene-10-disc.arff-relevance-0.8-bornfs.arff,naive_bayes,0.57,0.6260869565217392,"[array([[6, 5],
       [4, 5]], dtype=int64), array([[3, 8],
       [1, 8]], dtype=int64), array([[4, 7],
       [1, 8]], dtype=int64), array([[3, 8],
       [2, 7]], dtype=int64), array([[5, 7],
       [0, 8]], dtype=int64)]"
arcene-10-disc.arff-relevance-0.9-bornfs.arff,SVC,0.59,0.5591397849462365,"[array([[7, 4],
       [5, 4]], dtype=int64), array([[6, 5],
       [3, 6]], dtype=int64), array([[7, 4],
       [2, 7]], dtype=int64), array([[8, 3],
       [5, 4]], dtype=int64), array([[5, 7],
       [3, 5]], dtype=int64)]"
arcene-10-disc.arff-relevance-0.9-bornfs.arff,naive_bayes,0.58,0.6181818181818182,"[array([[5, 6],
       [2, 7]], dtype=int64), array([[6, 5],
       [2, 7]], dtype=int64), array([[4, 7],
       [2, 7]], dtype=int64), array([[7, 4],
       [4, 5]], dtype=int64), array([[ 2, 10],
       [ 0,  8]], dtype=int64)]"
arcene-10-disc.arff-relevance-1.0-bornfs.arff,SVC,0.57,0.4266666666666667,"[array([[8, 3],
       [7, 2]], dtype=int64), array([[6, 5],
       [2, 7]], dtype=int64), array([[8, 3],
       [5, 4]], dtype=int64), array([[7, 4],
       [6, 3]], dtype=int64), array([[12,  0],
       [ 8,  0]], dtype=int64)]"
arcene-10-disc.arff-relevance-1.0-bornfs.arff,naive_bayes,0.49,0.5714285714285714,"[array([[4, 7],
       [2, 7]], dtype=int64), array([[3, 8],
       [2, 7]], dtype=int64), array([[5, 6],
       [3, 6]], dtype=int64), array([[3, 8],
       [1, 8]], dtype=int64), array([[ 0, 12],
       [ 2,  6]], dtype=int64)]"
dexter-10-disc.arff-noise-0.5-bornfs.arff,SVC,0.5366666666666666,0.4279835390946502,"[array([[25,  5],
       [26,  4]], dtype=int64), array([[22,  8],
       [19, 11]], dtype=int64), array([[27,  3],
       [23,  7]], dtype=int64), array([[20, 10],
       [16, 14]], dtype=int64), array([[15, 15],
       [14, 16]], dtype=int64)]"
dexter-10-disc.arff-noise-0.5-bornfs.arff,naive_bayes,0.5166666666666667,0.6604215456674473,"[array([[ 2, 28],
       [ 0, 30]], dtype=int64), array([[ 4, 26],
       [ 3, 27]], dtype=int64), array([[ 0, 30],
       [ 1, 29]], dtype=int64), array([[ 4, 26],
       [ 2, 28]], dtype=int64), array([[ 4, 26],
       [ 3, 27]], dtype=int64)]"
dexter-10-disc.arff-noise-0.6-bornfs.arff,SVC,0.5466666666666666,0.6494845360824743,"[array([[ 6, 24],
       [ 2, 28]], dtype=int64), array([[ 7, 23],
       [ 4, 26]], dtype=int64), array([[12, 18],
       [11, 19]], dtype=int64), array([[ 4, 26],
       [ 3, 27]], dtype=int64), array([[ 9, 21],
       [ 4, 26]], dtype=int64)]"
dexter-10-disc.arff-noise-0.6-bornfs.arff,naive_bayes,0.5366666666666666,0.6682577565632458,"[array([[ 5, 25],
       [ 0, 30]], dtype=int64), array([[ 6, 24],
       [ 2, 28]], dtype=int64), array([[ 2, 28],
       [ 4, 26]], dtype=int64), array([[ 3, 27],
       [ 1, 29]], dtype=int64), array([[ 5, 25],
       [ 3, 27]], dtype=int64)]"
dexter-10-disc.arff-noise-0.7-bornfs.arff,SVC,0.6533333333333333,0.5517241379310345,"[array([[25,  5],
       [19, 11]], dtype=int64), array([[28,  2],
       [19, 11]], dtype=int64), array([[25,  5],
       [15, 15]], dtype=int64), array([[29,  1],
       [16, 14]], dtype=int64), array([[25,  5],
       [17, 13]], dtype=int64)]"
dexter-10-disc.arff-noise-0.7-bornfs.arff,naive_bayes,0.51,0.5558912386706949,"[array([[23,  7],
       [26,  4]], dtype=int64), array([[ 8, 22],
       [ 2, 28]], dtype=int64), array([[ 6, 24],
       [ 5, 25]], dtype=int64), array([[ 3, 27],
       [ 3, 27]], dtype=int64), array([[21,  9],
       [22,  8]], dtype=int64)]"
dexter-10-disc.arff-noise-0.8-bornfs.arff,SVC,0.5433333333333333,0.5292096219931272,"[array([[17, 13],
       [17, 13]], dtype=int64), array([[27,  3],
       [25,  5]], dtype=int64), array([[11, 19],
       [10, 20]], dtype=int64), array([[16, 14],
       [ 9, 21]], dtype=int64), array([[15, 15],
       [12, 18]], dtype=int64)]"
dexter-10-disc.arff-noise-0.8-bornfs.arff,naive_bayes,0.5066666666666667,0.3620689655172414,"[array([[26,  4],
       [28,  2]], dtype=int64), array([[29,  1],
       [28,  2]], dtype=int64), array([[25,  5],
       [22,  8]], dtype=int64), array([[ 5, 25],
       [ 6, 24]], dtype=int64), array([[25,  5],
       [24,  6]], dtype=int64)]"
dexter-10-disc.arff-noise-0.9-bornfs.arff,SVC,0.5433333333333333,0.5418060200668896,"[array([[16, 14],
       [16, 14]], dtype=int64), array([[27,  3],
       [24,  6]], dtype=int64), array([[10, 20],
       [ 8, 22]], dtype=int64), array([[16, 14],
       [ 9, 21]], dtype=int64), array([[13, 17],
       [12, 18]], dtype=int64)]"
dexter-10-disc.arff-noise-0.9-bornfs.arff,naive_bayes,0.49333333333333335,0.3559322033898305,"[array([[24,  6],
       [28,  2]], dtype=int64), array([[29,  1],
       [27,  3]], dtype=int64), array([[25,  5],
       [23,  7]], dtype=int64), array([[ 4, 26],
       [ 6, 24]], dtype=int64), array([[24,  6],
       [24,  6]], dtype=int64)]"
dexter-10-disc.arff-noise-1.0-bornfs.arff,SVC,0.5266666666666666,0.35454545454545455,"[array([[21,  9],
       [23,  7]], dtype=int64), array([[29,  1],
       [27,  3]], dtype=int64), array([[20, 10],
       [17, 13]], dtype=int64), array([[20, 10],
       [17, 13]], dtype=int64), array([[29,  1],
       [27,  3]], dtype=int64)]"
dexter-10-disc.arff-noise-1.0-bornfs.arff,naive_bayes,0.49333333333333335,0.5935828877005348,"[array([[26,  4],
       [26,  4]], dtype=int64), array([[ 3, 27],
       [ 4, 26]], dtype=int64), array([[ 4, 26],
       [ 5, 25]], dtype=int64), array([[ 2, 28],
       [ 1, 29]], dtype=int64), array([[ 2, 28],
       [ 3, 27]], dtype=int64)]"
dexter-10-disc.arff-ratio-0.5-bornfs.arff,SVC,0.5,0.6666666666666666,"[array([[ 0, 30],
       [ 0, 30]], dtype=int64), array([[ 0, 30],
       [ 0, 30]], dtype=int64), array([[ 0, 30],
       [ 0, 30]], dtype=int64), array([[ 0, 30],
       [ 0, 30]], dtype=int64), array([[ 0, 30],
       [ 0, 30]], dtype=int64)]"
